Source;Frame;Fix Frame;Frame Period;Parameter;Size (bits);Charge (bps);Fix param in frame;4WD;4WS;ACU;ADAS;ADB;ANC;ATCU;ATCU_eDCT;AUDIOamp;AVM;BCM;BMS_12V;BSG;BSWL;BSWR;CPLC;DOP_RES;DOP_SECU;DOP_TCU;DSMU;DSU;DTOOL;EBA;ECM;EPKB;EPS;ESCL;EVAP;FrCamera;HECM;HEVC;HFM;HUD;HVAC;IDM;IVI;MagicFolding;MBL;METER;PBD;PSCU;RADAR;SceneRecorder;SCU;SONAR;TCU;USM;VADA;VDC;VSP;GW
METER;METER_A2;0;100;OilChangeCounterReset;1;10;0;;;;;;;;;;;;;;;;;;;;;;;;100;;;;;;;100;;;;;;;;;;;;;;;;;;;;
METER;METER_A2;0;100;MeterLanguageKnowledge;2;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;;;;;;;;;;;;;;;
METER;METER_A2;0;100;UnitDistanceDisplayState;1;10;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;;;;;;;;;;;;;;;
METER;METER_A2;0;100;FrostWarningDisplay;1;10;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;500;;;;;;;;;;;;;;;
METER;METER_A2;0;100;MeterLanguageStatus;8;80;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;500;;;500;;;;;;;;;;;;;;;
METER;METER_A2;0;100;SteeringPhoneCommand;1;10;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;;;;;;;;;;;;;;;
METER;METER_A2;0;100;SteeringPushToTalkCommand;1;10;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;;;;;;;;;;;;;;;
METER;METER_A2;0;100;HUD_UpDownRequest;2;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3000;;;;;;;;;;;;;;;;;;
METER;METER_A2;0;100;TPW_ResetDriverRequest;2;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;;
METER;METER_A3;0;100;Clock_METER_A3;4;40;1;;;;;;;;;;;;;;;;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;;;;;
METER;METER_A3;0;100;DisplayedOilLevel;4;40;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;;;;;
METER;METER_A3;0;100;DayNightForBacklights;2;20;1;;;;100;;;100;;;;100;;;100;100;;;;;;;;;;;;;;;;100;100;100;100;;100;;;;;;;100;100;100;100;;;;100;
METER;METER_A3;0;100;GlobalVehicleWarningState;2;20;1;;;;100;;;;;;;;;;;;;;;;;;;;;;;;;3000;;;;100;;;100;;;;;;;;;;3000;;;;;
METER;METER_A3;0;100;MeterVolumeState;2;20;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;;;;;;;;;;;;;;;
METER;METER_A3;0;100;FillerCapIndicatorResetStatus;1;10;1;;;;;;;;;;;;;;;;;;;;;;;;100;;;;;;;100;;;;;;;;;;;;;;;;;;;;
METER;METER_A3;0;100;SonarSystemPauseRequest;1;10;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3000;;;;;;
METER;METER_A3;0;100;NightRheostatedLightMaxPercent;8;80;1;;;;100;;;20;;;;100;;;100;100;;;;;;;;;;;;;;;;20;100;100;100;;100;;;;;;;100;100;;100;;;;;
METER;METER_A3;0;100;FuelLevelDisplayed;7;70;1;;;;;;;;;;;100;;;;;;;;;;;;;3000;;;;2000;;;;100;;;;100;;;;;;;;;;100;;;;;
METER;METER_A3;0;100;DisplayedSpeedUnit;1;10;1;;;;100;;100;;;100;;;;;;;;;;;;;;;100;;;;;100;;100;;100;;;500;;;;;;;;;;100;;;;;
METER;METER_A3;0;100;OdoCustomerAction;3;30;1;;;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;;;;;;
METER;METER_A3;0;100;WelcomeSequenceStatus;2;20;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;;;;;;;;;;;;;;;
METER;METER_A3;0;100;MuteRadioOrder;1;10;1;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;;;;;100;;;;;;;;;;;;;;;
METER;METER_A3;0;100;ParkingBrakeStatus;2;20;1;100;;;100;;;100;100;;100;100;;;;;;;;100;;;;;100;;;;;;;100;;;;100;100;;;;100;;100;;;;100;;;100;;
METER;METER_A3;0;100;ExternalTemperature;9;90;1;;;100;;;;1000;100;;;100;;;;;;;;100;;;;;100;;;;2000;100;;100;;100;50;;100;;;;;;;;;100;3000;100;100;500;;
METER;METER_A3;0;100;ClusterSkinState;3;30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;;;;;;;;;;;;;;;
METER;METER_A3;0;100;LowBrakeFluidLevelStatus;2;20;1;;;;;;;;;;;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;;;;;100;;;100;;
METER;METER_A3;0;100;PeriodicReverseBuzzerTrigger;1;10;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;
METER;METER_A3;0;100;VehicleSpeedDisplayValue;9;90;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;;;500;;;;;;;;;;100;;;;;
METER;METER_A4;0;100;MemorizedDistanceTotalizer;28;280;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
METER;METER_A5;0;500;TripAverageConsumption;10;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;500;;;;;;;;;;500;;;;;
METER;METER_A5;0;500;TripUnitDistance;2;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;500;;;;;500;;;;;;;;;;3000;;;;;
METER;METER_A5;0;500;TripDistance;17;34;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;;;;;;;;;;500;;;;;
METER;METER_A5;0;500;TripUnitConsumption;3;6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;500;;;;;500;;;;;;;;;;500;;;;;
METER;METER_A5;0;500;TripAverageSpeed;12;24;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;;;;;;;;;;500;;;;;
METER;METER_A6;0;1000;FixedMaintenanceRange;8;8;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;;;;;;;;;;500;;;;;
METER;METER_A6;0;1000;TimeBeforeOverhaul;9;9;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;;;;;;;;;;3000;;;;;
METER;METER_A6;0;1000;TimeBeforeDraining;9;9;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10000;;;;;;;;;;500;;;;;
METER;METER_A6;0;1000;AlertMinBeforeOverhaul;2;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3000;;;;;;;;;;3000;;;;;
METER;METER_A6;0;1000;DistanceToEmptyTank;11;11;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1000;;;;;100;;;;;;;;;;1000;;;;;
METER;METER_A6;0;1000;MilageMinBeforeOverhaul;8;8;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3000;;;;;;;;;;3000;;;;;
METER;METER_A6;0;1000;PersoOilDrainingRange;8;8;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1000;;;;;;;;;;;;;;;
METER;METER_A7;0;100;Cluster_ResetRequest;1;10;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METER;METER_A7;0;100;RST_GearShiftBuzzerActivState;2;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;;;;;;;;;;;;;;;
METER;METER_A7;0;100;DayNightStatusForB_Switches;1;10;0;;;;;;;100;;;;100;;;;;;;;;;;;;;;;;;;;;100;;100;;100;;;;;;;100;100;;100;;;;;
METER;METER_A7;0;100;InternalLightingIntensityRequest;3;30;0;;;;;;;;;;;3000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METER;METER_A7;0;100;RearSeatCheckAcknowledgement;1;10;0;;;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METER;METER_A7;0;100;DayRheostatedLightMaxPercent;8;80;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;;;;;;;;;;;;;;;
METER;METER_A7;0;100;RearSeatAlertAcknowledgement;2;20;0;;;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METER;METER_A8;0;500;TripDistanceHEV;17;34;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;500;;;;;;;;;;500;;;;;
METER;METER_A8;0;500;InstantConsumptionICEdisplay;10;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;500;;;;;;;;;;;;;;;
METER;METER_A8;0;500;TripDistanceZEV;17;34;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;500;;;;;;;;;;500;;;;;
METER;METER_UserSetPref_A1;0;3000;ParkAssistVolumeRequest;3;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3000;;;;;;;;;3000;;;;;;
METER;METER_UserSetPref_A1;0;3000;AHL_ActivationRequest;2;0.666666666666667;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A1;0;3000;AutoFrontWiperActivationRequest;2;0.666666666666667;0;;;;;;;;;;;3000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A1;0;3000;AutoRearWiperActivationRequest;2;0.666666666666667;0;;;;;;;;;;;3000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A1;0;3000;FrontParkAssistActivationReq;2;0.666666666666667;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3000;;;;;;
METER;METER_UserSetPref_A1;0;3000;FrontRearWiperDropRequest;2;0.666666666666667;0;;;;;;;;;;;3000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A1;0;3000;IKeyAccessActivationRequest;2;0.666666666666667;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A1;0;3000;AutoLightSensitivityRequest;3;1;0;;;;;;;;;;;3000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A1;0;3000;RearParkAssistActivationReq;2;0.666666666666667;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;;;;;;
METER;METER_UserSetPref_A1;0;3000;SingleDoorOpeningActivationReq;2;0.666666666666667;0;;;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A1;0;3000;WGSactivationRequest;2;0.666666666666667;0;;;;;;;;;;;3000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A1;0;3000;AutoFMHactivationRequest;2;0.666666666666667;0;;;;;;;;;;;3000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A1;0;3000;MotorwayFlashersNumberRequest;3;1;0;;;;;;;;;;;3000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A1;0;3000;AutoReLockActivationReq;2;0.666666666666667;0;;;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A1;0;3000;AutoUnLockActivationReq;3;1;0;;;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A1;0;3000;AutoLockActivationReq;3;1;0;;;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A1;0;3000;SilentModeActivationRequest;2;0.666666666666667;0;;;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A1;0;3000;AutoFoldingActivationRequest;3;1;0;;;;;;;;;;;3000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A1;0;3000;ParkAssistSensitivityRequest;3;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3000;;;;;;
METER;METER_UserSetPref_A1;0;3000;WAC_APRUN_ActivationRequest;2;0.666666666666667;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A1;0;3000;CruiseEcoActivationRequest;2;0.666666666666667;0;;;;3000;;;;;;;;;;;;;;;;;;;;3000;;;;;;;3000;;;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A1;0;3000;AccelOffActivationRequest;2;0.666666666666667;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A1;0;3000;AirCondEcoActivationRequest;2;0.666666666666667;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3000;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A1;0;3000;PredictiveShiftActivationRequest;2;0.666666666666667;0;;;;;;;;;;;;;;;;;;;;;;;;3000;;;;;;;;;;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A1;0;3000;ISS_EcoActivationRequest;2;0.666666666666667;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3000;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A1;0;3000;AmbientLightingPatternRequest;2;0.666666666666667;0;;;;;;;;;;;3000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A1;0;3000;AutoFMHdurationRequest;4;1.33333333333333;0;;;;;;;;;;;3000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A2;0;3000;TPMS_PressureFrontAxleRequest;6;2;0;;;;;;;;;;;3000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A2;0;3000;TSR_OSPActivationRequest;2;0.666666666666667;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3000;;;;;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A2;0;3000;TPMS_PressureRearAxleRequest;6;2;0;;;;;;;;;;;3000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A2;0;3000;EcoAdviceTPMSActivationRequest;2;0.666666666666667;0;;;;;;;;;;;3000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A2;0;3000;LDW_SoundLevelRequest_v2;3;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3000;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A2;0;3000;LDW_VibrationIntensityReq;3;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;3000;;;;;;;;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A2;0;3000;LDW_ActivationRequest;2;0.666666666666667;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3000;;;;;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A2;0;3000;LDW_SensibilityRequest;3;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3000;;;;;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A2;0;3000;AEB_FCWactivationRequest;3;1;0;;;;3000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3000;;;;;;;;;
METER;METER_UserSetPref_A2;0;3000;SailingStopActivationRequest;2;0.666666666666667;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A2;0;3000;DW_ActivationRequest;2;0.666666666666667;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3000;;;;;;;;;
METER;METER_UserSetPref_A2;0;3000;SonarAutoDisplayRequest;2;0.666666666666667;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3000;;;;;;
METER;METER_UserSetPref_A2;0;3000;MOD_ActivationRequest;2;0.666666666666667;0;;;;;;;;;;3000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A2;0;3000;FKP_ActivationRequest;2;0.666666666666667;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3000;;;;;;
METER;METER_UserSetPref_A2;0;3000;HFP_DefaultManeuverTypeRequest;3;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A2;0;3000;HFP_SelectedManeuverTypeRequest;3;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A2;0;3000;BSWrad_ActivationRequest;2;0.666666666666667;0;;;;;;;;;;;;;;3000;3000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A2;0;3000;UTA_AlertActivationRequest;2;0.666666666666667;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3000;;;;;;
METER;METER_UserSetPref_A2;0;3000;SailingIdleActivationReq;2;0.666666666666667;0;;;;;;;;;;;;;;;;;;;;;;;;3000;;;;;;;;;;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A2;0;3000;LKA_ActivationRequest;2;0.666666666666667;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A2;0;3000;LDP_ActivationRequest;2;0.666666666666667;0;;;;3000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A2;0;3000;LCA_ActivationRequest;2;0.666666666666667;0;;;;3000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A2;0;3000;AFS_ActivationRequest;2;0.666666666666667;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A2;0;3000;CTA_ActivationRequest;2;0.666666666666667;0;;;;;;;;;;;;;;3000;3000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A2;0;3000;BSI_ActivationRequest;2;0.666666666666667;0;;;;3000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A3;0;3000;BCI_ActivationRequest;2;0.666666666666667;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A3;0;3000;BSWson_ActivationRequest;2;0.666666666666667;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3000;;;;;;
METER;METER_UserSetPref_A3;0;3000;HUD_ITactivationRequest;2;0.666666666666667;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3000;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A3;0;3000;HUD_TSRactivationRequest;2;0.666666666666667;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3000;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A3;0;3000;HUD_ADASactivationRequest;2;0.666666666666667;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3000;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A3;0;3000;HUD_TurnByTurnActivationRequest;2;0.666666666666667;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3000;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A3;0;3000;HUD_DayLuminosityRequest;5;1.66666666666667;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3000;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A3;0;3000;HUD_NightLuminosityRequest;5;1.66666666666667;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3000;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A3;0;3000;SSAactivationRequest;3;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3000;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A3;0;3000;ADA1ActivationRequest;2;0.666666666666667;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3000;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A3;0;3000;ASAactivationRequest;2;0.666666666666667;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3000;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A3;0;3000;WDA_ActivationRequest;2;0.666666666666667;0;;;;3000;;;;;;3000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A3;0;3000;EAP_ActivationRequest;2;0.666666666666667;0;;;;3000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A3;0;3000;VDCactivationRequest;2;0.666666666666667;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3000;;
METER;METER_UserSetPref_A3;0;3000;NoEntry_ActivationRequest;2;0.666666666666667;0;;;;3000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A3;0;3000;RAB_ActivationRequest;2;0.666666666666667;0;;;;3000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A6;0;3000;RearSeatAlertActivationRequest;3;1;0;;;;;;;;;;;3000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A6;0;3000;MagicLBtoHB_ActivationRequest;3;1;0;;;;;;;;;;;3000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A6;0;3000;ADB_ActivationRequest;2;0.666666666666667;0;;;;;;;;;;;3000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A6;0;3000;CourtesyActivationRequest;2;0.666666666666667;0;;;;;;;;;;;;;;;;;;;;3000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A6;0;3000;HUD_TelSMSactivationRequest;2;0.666666666666667;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3000;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A6;0;3000;PredictiveRegenActivationRequest;2;0.666666666666667;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3000;;;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A6;0;3000;WiperWithSpeedActivationRequest;2;0.666666666666667;0;;;;;;;;;;;3000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A6;0;3000;AutoInternalLightingRequest;2;0.666666666666667;0;;;;;;;;;;;3000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METER;METER_UserSetPref_A6;0;3000;HandDrivingActivationRequest;2;0.666666666666667;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3000;;;;
SceneRecorder;MMI_SR_CANHS_R_01;0;1000;StorageTotalVolume;9;9;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1000;;;;;;;;;;;;;;;
SceneRecorder;MMI_SR_CANHS_R_01;0;1000;SR_AutomaticRecordStatus;2;2;0;;;;;;;;;1000;;;;;;;;;;;;;;;;;;;;;;;;;;;1000;;;;;;;;;;;;;;;
SceneRecorder;MMI_SR_CANHS_R_01;0;1000;SR_ContinuousRecordLengthState;2;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1000;;;;;;;;;;;;;;;
SceneRecorder;MMI_SR_CANHS_R_01;0;1000;StorageStatusDisplay;2;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;500;;;;;;;;;;;;;;;
SceneRecorder;MMI_SR_CANHS_R_01;0;1000;SR_SystemStatus;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;500;;;;;;;;;;;;;;;
SceneRecorder;MMI_SR_CANHS_R_01;0;1000;StorageFreeUserEventStatus;9;9;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1000;;;;;;;;;;;;;;;
SceneRecorder;MMI_SR_CANHS_R_01;0;1000;StorageRatioContinuousStatus;7;7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1000;;;;;;;;;;;;;;;
SceneRecorder;MMI_SR_CANHS_R_01;0;1000;StorageFreeContinuousStatus;9;9;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1000;;;;;;;;;;;;;;;
SceneRecorder;MMI_SR_CANHS_R_01;0;1000;StorageRatioAutomaticEventStatus;7;7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1000;;;;;;;;;;;;;;;
SceneRecorder;MMI_SR_CANHS_R_01;0;1000;StorageFreeAutomaticEventStatus;9;9;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1000;;;;;;;;;;;;;;;
SceneRecorder;MMI_SR_CANHS_R_01;0;1000;StorageRatioUserEventStatus;7;7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1000;;;;;;;;;;;;;;;
SceneRecorder;MMI_SR_CANHS_R_02;0;1000;StorageSpaceUserEventStatus;9;9;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1000;;;;;;;;;;;;;;;
SceneRecorder;MMI_SR_CANHS_R_02;0;1000;SR_DrivingInfoRecordState;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1000;;;;;;;;;;;;;;;
SceneRecorder;MMI_SR_CANHS_R_02;0;1000;SR_SoundRecordState;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1000;;;;;;;;;;;;;;;
SceneRecorder;MMI_SR_CANHS_R_02;0;1000;SR_ShockSensitivityState;2;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1000;;;;;;;;;;;;;;;
SceneRecorder;MMI_SR_CANHS_R_02;0;1000;SR_CustomerRecordStatus;2;2;0;;;;;;;;;1000;;;;;;;;;;;;;;;;;;;;;;;;;;;1000;;;;;;;;;;;;;;;
SceneRecorder;MMI_SR_CANHS_R_02;0;1000;SR_LocationInfoRecordState;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1000;;;;;;;;;;;;;;;
